path,face,label
./datasets/face_forensics/img_data/deepfake/VNHCX5AR6Q0KXCYDXPBJ.jpg,"[736, 176, 199, 250]",FAKE
./datasets/face_forensics/img_data/deepfake/8UO6O9TF9JL9BAIZ4E1T.jpg,"[755, 314, 360, 518]",FAKE
./datasets/face_forensics/img_data/deepfake/FLLGBZALEOW6IGU8KYMB.jpg,"[546, 203, 167, 211]",FAKE
./datasets/face_forensics/img_data/deepfake/FZJGJGE7OVAU0R0QYE5W.jpg,"[506, 137, 101, 127]",FAKE
./datasets/face_forensics/img_data/deepfake/LMD2LZ9QLBJSUHZP9P3A.jpg,"[217, 55, 145, 184]",FAKE
./datasets/face_forensics/img_data/deepfake/GOFY883UPBNFE1HXVGCM.jpg,"[572, 144, 169, 214]",FAKE
./datasets/face_forensics/img_data/deepfake/4LFYA3LGN1PS9DQLGJEH.jpg,"[500, 95, 137, 177]",FAKE
./datasets/face_forensics/img_data/deepfake/2CY77BOC585BJFTSY7PJ.jpg,"[258, 85, 109, 140]",FAKE
./datasets/face_forensics/img_data/deepfake/5VPJTH6KFB5K5GCLBXOV.jpg,"[399, 95, 103, 128]",FAKE
./datasets/face_forensics/img_data/deepfake/FJM58FCGHQ9UFESD7B5B.jpg,"[371, 98, 142, 184]",FAKE
./datasets/face_forensics/img_data/deepfake/SJO7I16G4EIE4F9KNXYK.jpg,"[719, 196, 316, 417]",FAKE
./datasets/face_forensics/img_data/deepfake/DQ9986WPH668I6CMI183.jpg,"[230, 100, 139, 173]",FAKE
./datasets/face_forensics/img_data/deepfake/2OE1CPYQ4C3FBXYPIOEJ.jpg,"[261, 87, 107, 137]",FAKE
./datasets/face_forensics/img_data/deepfake/XAXCSK4DEJWJVRHEUAW5.jpg,"[269, 99, 110, 135]",FAKE
./datasets/face_forensics/img_data/deepfake/RZ1DD2OIARLUANFPU6BP.jpg,"[342, 109, 71, 96]",FAKE
./datasets/face_forensics/img_data/deepfake/525KPX0NYX0Y3OF7NO81.jpg,"[848, 132, 365, 469]",FAKE
./datasets/face_forensics/img_data/deepfake/RXM3NUD1VO7S3DBPTFOQ.jpg,"[863, 134, 206, 271]",FAKE
./datasets/face_forensics/img_data/deepfake/FRBBIZTTER6LWTE2D0DY.jpg,"[284, 65, 123, 162]",FAKE
./datasets/face_forensics/img_data/deepfake/1DV2M9DQVDFRSPHZF45C.jpg,"[250, 89, 100, 123]",FAKE
./datasets/face_forensics/img_data/deepfake/GLUGHH8TSFQW4BRSX0II.jpg,"[547, 99, 137, 180]",FAKE
./datasets/face_forensics/img_data/deepfake/015THT8ZYZ1FSF07MG2N.jpg,"[279, 73, 93, 123]",FAKE
./datasets/face_forensics/img_data/deepfake/SG547BFY8RZQVY6PWKXP.jpg,"[666, 101, 79, 101]",FAKE
./datasets/face_forensics/img_data/deepfake/GAD0L9VJO2UBMP2EVVNP.jpg,"[644, 141, 195, 254]",FAKE
./datasets/face_forensics/img_data/deepfake/WNOABD5XF5KJ1Z0VJ3VS.jpg,"[161, 97, 86, 111]",FAKE
./datasets/face_forensics/img_data/deepfake/68V8L5OO0HV38UI8NL3I.jpg,"[391, 109, 101, 129]",FAKE
./datasets/face_forensics/img_data/deepfake/KJEL9DNB5B5Y0Z7Q3NGR.jpg,"[370, 79, 93, 115]",FAKE
./datasets/face_forensics/img_data/deepfake/7XDI9CI20LWSW9WDYF3K.jpg,"[351, 172, 104, 133]",FAKE
./datasets/face_forensics/img_data/deepfake/2NMSNF05MJO8WLUT29OL.jpg,"[316, 167, 91, 114]",FAKE
./datasets/face_forensics/img_data/deepfake/AP4FFRHHIKZTDZEEF24E.jpg,"[414, 120, 107, 132]",FAKE
./datasets/face_forensics/img_data/deepfake/XHAZ6JRGNXKAZ24WM07H.jpg,"[679, 100, 137, 180]",FAKE
./datasets/face_forensics/img_data/deepfake/S9KRDVSYN007KOW676G7.jpg,"[526, 117, 189, 242]",FAKE
./datasets/face_forensics/img_data/deepfake/ZUYBLOA39SYFNA5TPI9N.jpg,"[970, 176, 419, 575]",FAKE
./datasets/face_forensics/img_data/deepfake/6P8PENPY2YUR4WZJLOG4.jpg,"[581, 236, 211, 260]",FAKE
./datasets/face_forensics/img_data/deepfake/05U01Z17XYBZ0J6PWNS8.jpg,"[263, 68, 104, 135]",FAKE
./datasets/face_forensics/img_data/deepfake/8X36Y8JUKY8Y00GKWNXB.jpg,"[254, 58, 170, 227]",FAKE
./datasets/face_forensics/img_data/deepfake/1FVTWZHFUXR6E6NM0JP1.jpg,"[338, 91, 94, 128]",FAKE
./datasets/face_forensics/img_data/deepfake/5C3791S7WDM0AF1ZEEA0.jpg,"[730, 96, 439, 562]",FAKE
./datasets/face_forensics/img_data/deepfake/FD99MUAKY38BMLC02ION.jpg,"[269, 87, 101, 137]",FAKE
./datasets/face_forensics/img_data/deepfake/Z0BFDG3Z0E1W7RAW28IX.jpg,"[317, 15, 250, 358]",FAKE
./datasets/face_forensics/img_data/deepfake/VJ4YJ4WWLNQXW6BWY353.jpg,"[124, 100, 121, 153]",FAKE
./datasets/face_forensics/img_data/deepfake/XVR2U86N5FY0VBYDAVSD.jpg,"[287, 98, 106, 140]",FAKE
./datasets/face_forensics/img_data/deepfake/0E8V8EBCDVW9CBPRKZK0.jpg,"[484, 120, 265, 326]",FAKE
./datasets/face_forensics/img_data/deepfake/VPYIN744JMTFY7YKSHZC.jpg,"[1018, 134, 145, 193]",FAKE
./datasets/face_forensics/img_data/deepfake/6973ARCHP0S6SG183HMO.jpg,"[660, 122, 469, 622]",FAKE
./datasets/face_forensics/img_data/deepfake/7IOWTIO97N7WCYMT5FXJ.jpg,"[631, 136, 152, 197]",FAKE
./datasets/face_forensics/img_data/deepfake/A1QF3R81NITVFM8FI23T.jpg,"[555, 152, 153, 193]",FAKE
./datasets/face_forensics/img_data/deepfake/K728SBS5LIDWW5R2LRVV.jpg,"[1241, 131, 229, 314]",FAKE
./datasets/face_forensics/img_data/deepfake/TU7EGMZU2XXK27CIPHMH.jpg,"[335, 74, 77, 100]",FAKE
./datasets/face_forensics/img_data/deepfake/W468QUHU6EJIDFQSZ4SQ.jpg,"[285, 83, 61, 82]",FAKE
./datasets/face_forensics/img_data/deepfake/KIYVSAVLEEB1SBY85D9E.jpg,"[809, 239, 356, 438]",FAKE
./datasets/face_forensics/img_data/deepfake/BLQJBI08EDY6B42ITG3M.jpg,"[767, 180, 304, 387]",FAKE
./datasets/face_forensics/img_data/deepfake/VYZIAV2ADX26V5VDTTMX.jpg,"[837, 127, 186, 241]",FAKE
./datasets/face_forensics/img_data/deepfake/7CW2AEG7O6T8GU94YT31.jpg,"[330, 99, 150, 184]",FAKE
./datasets/face_forensics/img_data/deepfake/V010L82U8QUSXZ74J9D7.jpg,"[271, 137, 84, 108]",FAKE
./datasets/face_forensics/img_data/deepfake/ZN2U5UWD2LSJAHCBF6NO.jpg,"[230, 105, 125, 167]",FAKE
./datasets/face_forensics/img_data/deepfake/HDJS6S1O4V8GYLFYS7W4.jpg,"[374, 120, 209, 283]",FAKE
./datasets/face_forensics/img_data/deepfake/7DULAURU6VFSI5R4WB9O.jpg,"[536, 116, 222, 275]",FAKE
./datasets/face_forensics/img_data/deepfake/SHBLVUI2U5X5KDHMVR0U.jpg,"[527, 126, 116, 145]",FAKE
./datasets/face_forensics/img_data/deepfake/P7EEGBKVT4Q9USP6BQHG.jpg,"[650, 232, 196, 268]",FAKE
./datasets/face_forensics/img_data/deepfake/9Z5XJFHAUNBEJBSL17LZ.jpg,"[200, 102, 134, 171]",FAKE
./datasets/face_forensics/img_data/deepfake/O5SX02FFXQ1LFFKCBS3G.jpg,"[310, 173, 108, 135]",FAKE
./datasets/face_forensics/img_data/deepfake/X1569EY68JQXWNQ58Q2K.jpg,"[349, 78, 191, 258]",FAKE
./datasets/face_forensics/img_data/deepfake/QFA2OK91CUNKH5JEY6MY.jpg,"[757, 165, 255, 337]",FAKE
./datasets/face_forensics/img_data/deepfake/SSX2Y1WPCOFMQ1Q6RU9W.jpg,"[426, 126, 132, 163]",FAKE
./datasets/face_forensics/img_data/deepfake/G4CNTKH18DEIG00XBC2T.jpg,"[187, 90, 81, 110]",FAKE
./datasets/face_forensics/img_data/deepfake/47JKAJXAXE5J4BTGZM8G.jpg,"[224, 85, 124, 161]",FAKE
./datasets/face_forensics/img_data/deepfake/RAQZJU1SBYCG75GQJ4Q8.jpg,"[187, 96, 81, 106]",FAKE
./datasets/face_forensics/img_data/deepfake/QKREQVK9H3HD45P9UUMA.jpg,"[261, 100, 117, 148]",FAKE
./datasets/face_forensics/img_data/deepfake/1S3HT06QEVTYX7AFP7UB.jpg,"[332, 80, 190, 237]",FAKE
./datasets/face_forensics/img_data/deepfake/FIAIPKG13S96N3XKWVQG.jpg,"[571, 154, 235, 311]",FAKE
./datasets/face_forensics/img_data/deepfake/P851HSE2CHSLTQ4DF2G3.jpg,"[278, 111, 89, 115]",FAKE
./datasets/face_forensics/img_data/deepfake/TPSBUFEGOQO10ZDWLHHS.jpg,"[181, 80, 99, 122]",FAKE
./datasets/face_forensics/img_data/deepfake/61U9AN78MWAQE2CAJ8Z8.jpg,"[216, 95, 67, 87]",FAKE
./datasets/face_forensics/img_data/deepfake/DVH3NEHEFIVFKS51LC6L.jpg,"[199, 65, 53, 66]",FAKE
./datasets/face_forensics/img_data/deepfake/U1GSJITM5Z14HQWR7QJ6.jpg,"[155, 72, 93, 122]",FAKE
./datasets/face_forensics/img_data/deepfake/M0QJA80TG6GKZA0RO9DY.jpg,"[339, 133, 61, 79]",FAKE
./datasets/face_forensics/img_data/deepfake/52KX8MVXL11RBI5FROK9.jpg,"[656, 134, 239, 315]",FAKE
./datasets/face_forensics/img_data/deepfake/HTITOOXRSS5WJWNR1KOJ.jpg,"[395, 70, 130, 180]",FAKE
./datasets/face_forensics/img_data/deepfake/4E7Q3Z50MD0WWNKTE9YZ.jpg,"[732, 160, 201, 251]",FAKE
./datasets/face_forensics/img_data/deepfake/39L8HJ06XEPATFZTSQZ9.jpg,"[294, 53, 74, 95]",FAKE
./datasets/face_forensics/img_data/deepfake/WA0DO538QP5W9X4XL4Q2.jpg,"[365, 87, 100, 130]",FAKE
./datasets/face_forensics/img_data/deepfake/D31S3SZW99SXGUSQKNI3.jpg,"[367, 79, 153, 195]",FAKE
./datasets/face_forensics/img_data/deepfake/O8OZHETUJH74EMTQYS7J.jpg,"[277, 134, 35, 42]",FAKE
./datasets/face_forensics/img_data/deepfake/O90ZGQJXVI0Q5W29SNCF.jpg,"[281, 30, 170, 217]",FAKE
./datasets/face_forensics/img_data/deepfake/9B6U5HDQ845Q67APJ0VH.jpg,"[322, 63, 107, 139]",FAKE
./datasets/face_forensics/img_data/deepfake/7OXIUHPRWXV1LPUX4I2K.jpg,"[370, 86, 111, 144]",FAKE
./datasets/face_forensics/img_data/deepfake/QSFONFGUL4BY8NSUTO58.jpg,"[280, 661, 78, 96]",FAKE
./datasets/face_forensics/img_data/deepfake/8WOG1N5H5HZS7ZCB4MRM.jpg,"[192, 107, 153, 194]",FAKE
./datasets/face_forensics/img_data/deepfake/B975UR543NQSHZVLRZRU.jpg,"[299, 68, 100, 123]",FAKE
./datasets/face_forensics/img_data/deepfake/2JCM9SH9TOKSVN1NRP7A.jpg,"[590, 181, 115, 154]",FAKE
./datasets/face_forensics/img_data/deepfake/XOA2W69PABHES7A3Z1KS.jpg,"[370, 98, 140, 188]",FAKE
./datasets/face_forensics/img_data/deepfake/DZSQ259XGJU1V9G4GSSQ.jpg,"[201, 87, 84, 109]",FAKE
./datasets/face_forensics/img_data/deepfake/EZF17NIC4644TI9H1AS7.jpg,"[219, 65, 71, 94]",FAKE
./datasets/face_forensics/img_data/deepfake/I41D2NKJYBL7THJCUWF3.jpg,"[325, 119, 127, 156]",FAKE
./datasets/face_forensics/img_data/deepfake/FV39QN76V0I1JSXNZGOS.jpg,"[219, 94, 128, 166]",FAKE
./datasets/face_forensics/img_data/deepfake/KH2JEF8KELO34V01E55C.jpg,"[177, 65, 68, 92]",FAKE
./datasets/face_forensics/img_data/deepfake/41W4501ZRV2ABEVV8MV6.jpg,"[327, 55, 157, 197]",FAKE
./datasets/face_forensics/img_data/deepfake/JRFMT8YCRWNIFTJQPBBP.jpg,"[584, 140, 213, 285]",FAKE
./datasets/face_forensics/img_data/deepfake/ERUNMS8A1GQMC0NKJQR3.jpg,"[250, 58, 123, 155]",FAKE
./datasets/face_forensics/img_data/deepfake/CYCMEF99G5QKMB69PCG6.jpg,"[365, 83, 110, 139]",FAKE
./datasets/face_forensics/img_data/deepfake/Z1T8Q589F16TH4PDFGGQ.jpg,"[310, 109, 95, 124]",FAKE
./datasets/face_forensics/img_data/deepfake/ORR7NRA06A5K38EX4BAT.jpg,"[238, 85, 96, 136]",FAKE
./datasets/face_forensics/img_data/deepfake/Y7D120IPFNNS7ZMEAXAB.jpg,"[349, 99, 123, 161]",FAKE
./datasets/face_forensics/img_data/deepfake/H8LMDQTWC82F3MTQKNXK.jpg,"[288, 94, 104, 144]",FAKE
./datasets/face_forensics/img_data/deepfake/DAHJEKWPQ6SINUS0W69W.jpg,"[253, 82, 95, 119]",FAKE
./datasets/face_forensics/img_data/deepfake/OA02O74PPSNI1FDIVWYL.jpg,"[187, 63, 108, 144]",FAKE
./datasets/face_forensics/img_data/deepfake/Y564GCPQLQFLRO7KUE7L.jpg,"[271, 68, 117, 157]",FAKE
./datasets/face_forensics/img_data/deepfake/ON1IUO4KIZ4BKS08J3JE.jpg,"[725, 192, 447, 557]",FAKE
./datasets/face_forensics/img_data/deepfake/5NZAAL0XMB9UM4JNL24S.jpg,"[239, 95, 117, 151]",FAKE
./datasets/face_forensics/img_data/deepfake/8YJQWRF94Z3N4XNCYFUH.jpg,"[604, 161, 161, 213]",FAKE
./datasets/face_forensics/img_data/deepfake/3L5ZZMCGJ4D8M3M8VUB9.jpg,"[499, 126, 176, 226]",FAKE
./datasets/face_forensics/img_data/deepfake/AJHQNQPUSZDT6VWIOT8L.jpg,"[501, 169, 400, 505]",FAKE
./datasets/face_forensics/img_data/deepfake/4RO30KQC6O7QE116TX75.jpg,"[283, 84, 116, 151]",FAKE
./datasets/face_forensics/img_data/deepfake/NC3VYH59P7RCGELOG95I.jpg,"[262, 106, 97, 126]",FAKE
./datasets/face_forensics/img_data/deepfake/JFM2V7JD79TSUOVYKS8R.jpg,"[323, 97, 93, 121]",FAKE
./datasets/face_forensics/img_data/deepfake/WW8WGAK356EE166Q0D7X.jpg,"[247, 75, 121, 154]",FAKE
./datasets/face_forensics/img_data/deepfake/KA50OVL3BSZ6NCR5WOYO.jpg,"[639, 239, 426, 567]",FAKE
./datasets/face_forensics/img_data/deepfake/VMOMOH395JIYGRIT22JM.jpg,"[535, 49, 222, 275]",FAKE
./datasets/face_forensics/img_data/deepfake/2ZLYIW2KW0OSYYQQCTVH.jpg,"[276, 97, 95, 117]",FAKE
./datasets/face_forensics/img_data/deepfake/J2O0QKK740FC6IWIWAKH.jpg,"[175, 97, 113, 147]",FAKE
./datasets/face_forensics/img_data/deepfake/CABJCD46VX5BZ813JK6M.jpg,"[319, 77, 96, 131]",FAKE
./datasets/face_forensics/img_data/deepfake/RJ1JJ3YI3E6QRX0U3Z3I.jpg,"[646, 134, 161, 208]",FAKE
./datasets/face_forensics/img_data/deepfake/KOJECL2RMKDZXPLTNGAU.jpg,"[366, 95, 139, 170]",FAKE
./datasets/face_forensics/img_data/deepfake/MQPX2G3HVQ29MWUZLLGP.jpg,"[1258, 234, 184, 248]",FAKE
./datasets/face_forensics/img_data/deepfake/3XCB4S1VOO2A0D400N4W.jpg,"[303, 140, 107, 136]",FAKE
./datasets/face_forensics/img_data/deepfake/YPQON7JOP2EW1VBX7XX7.jpg,"[263, 83, 93, 116]",FAKE
./datasets/face_forensics/img_data/deepfake/A72XQ0Z7D1TTBP6IU1X6.jpg,"[322, 96, 94, 120]",FAKE
./datasets/face_forensics/img_data/deepfake/G6A07ZZODDU6D8XUO816.jpg,"[528, 128, 159, 197]",FAKE
./datasets/face_forensics/img_data/deepfake/8YAZKW3JI161O21AXWNV.jpg,"[347, 79, 109, 136]",FAKE
./datasets/face_forensics/img_data/deepfake/TPRZ521UNXY8VOTQ3RHY.jpg,"[636, 160, 193, 260]",FAKE
./datasets/face_forensics/img_data/deepfake/G6D3O7IRYUDG8Q1OQDCW.jpg,"[310, 112, 85, 113]",FAKE
./datasets/face_forensics/img_data/deepfake/K369FSLD1BV9S08KPZV3.jpg,"[516, 111, 179, 226]",FAKE
./datasets/face_forensics/img_data/deepfake/411L4GQGL5DB5Q7GQ8FZ.jpg,"[368, 100, 109, 141]",FAKE
./datasets/face_forensics/img_data/deepfake/6UNWHM56XJ4INPJRMHCZ.jpg,"[419, 107, 132, 166]",FAKE
./datasets/face_forensics/img_data/deepfake/BW9ZO5GWI4TVOW60Y1AF.jpg,"[447, 60, 78, 99]",FAKE
./datasets/face_forensics/img_data/deepfake/91EYNHXEDQREGOEAV820.jpg,"[436, 54, 91, 121]",FAKE
./datasets/face_forensics/img_data/deepfake/NS288OB9X9UUMAWE6JW7.jpg,"[467, 110, 193, 266]",FAKE
./datasets/face_forensics/img_data/deepfake/GH5N058GDO9C3JW0KD3X.jpg,"[439, 188, 158, 208]",FAKE
./datasets/face_forensics/img_data/deepfake/4MTXE8LVTOSGR27RC51W.jpg,"[631, 91, 161, 208]",FAKE
./datasets/face_forensics/img_data/deepfake/ZL02M0YWPOP19VA7JN47.jpg,"[282, 62, 78, 99]",FAKE
./datasets/face_forensics/img_data/deepfake/TPTJG96PP09P3C8M7XU1.jpg,"[196, 101, 133, 160]",FAKE
./datasets/face_forensics/img_data/deepfake/KNO7IQ9ROBLP6A68RUNY.jpg,"[264, 78, 104, 138]",FAKE
./datasets/face_forensics/img_data/deepfake/ZZ94UEV02YZU34WSQ9Y3.jpg,"[899, 20, 449, 585]",FAKE
./datasets/face_forensics/img_data/deepfake/Z9CQ1CGVTRNNR5ETZHFO.jpg,"[226, 54, 84, 103]",FAKE
./datasets/face_forensics/img_data/deepfake/SL7O33S4F0CSBA0EKOBT.jpg,"[281, 95, 92, 121]",FAKE
./datasets/face_forensics/img_data/deepfake/DLSHZIKU4QTD42QFPPX1.jpg,"[300, 80, 113, 155]",FAKE
./datasets/face_forensics/img_data/deepfake/DHPV658YOF59EMMVEWOZ.jpg,"[684, 190, 400, 500]",FAKE
./datasets/face_forensics/img_data/deepfake/RQ0VXF7U6WSP4ZPT1RL0.jpg,"[362, 97, 74, 95]",FAKE
./datasets/face_forensics/img_data/deepfake/4FLOHPAN8CVJ7H92SV3Y.jpg,"[234, 104, 74, 93]",FAKE
./datasets/face_forensics/img_data/deepfake/L67B1M86B6TSRWO05YUD.jpg,"[249, 85, 113, 148]",FAKE
./datasets/face_forensics/img_data/deepfake/LHT011VCODZ7ZNTSUZ52.jpg,"[429, 66, 106, 139]",FAKE
./datasets/face_forensics/img_data/deepfake/ZLT18KD6Q3PTRLLJU0CI.jpg,"[1011, 114, 116, 147]",FAKE
./datasets/face_forensics/img_data/deepfake/SSH8WZHY5V6YJ9UO2QSX.jpg,"[320, 113, 119, 161]",FAKE
./datasets/face_forensics/img_data/deepfake/AN4YBATLO23VBIQF724M.jpg,"[405, 96, 69, 89]",FAKE
./datasets/face_forensics/img_data/deepfake/VGN0UNKL8MJGTP9605AI.jpg,"[766, 146, 110, 141]",FAKE
./datasets/face_forensics/img_data/deepfake/B3IZKOLQZI5X2T2YXGEV.jpg,"[158, 159, 128, 167]",FAKE
./datasets/face_forensics/img_data/deepfake/G9VQKNBI01E0KR7VJI2V.jpg,"[333, 89, 121, 158]",FAKE
./datasets/face_forensics/img_data/deepfake/27TVLWP235XDR32K8OHG.jpg,"[368, 106, 130, 166]",FAKE
./datasets/face_forensics/img_data/deepfake/R16YZ7JTL8S2PM5ZP2N9.jpg,"[632, 127, 450, 597]",FAKE
./datasets/face_forensics/img_data/deepfake/7QHIUCSQRFX3LNJX6Q6O.jpg,"[280, 84, 111, 140]",FAKE
./datasets/face_forensics/img_data/deepfake/3YCR27OH19C9VLSOBVMC.jpg,"[413, 107, 121, 150]",FAKE
./datasets/face_forensics/img_data/deepfake/PFXHGZYOJ2OI8BLYRRK8.jpg,"[286, 89, 102, 131]",FAKE
./datasets/face_forensics/img_data/deepfake/SIV50J6B2TLHV29UAQYM.jpg,"[504, 248, 211, 279]",FAKE
./datasets/face_forensics/img_data/deepfake/H37NC151BUXNTQZLFNO5.jpg,"[248, 88, 107, 141]",FAKE
./datasets/face_forensics/img_data/deepfake/P1UUGGVE7WPC7NSZ2TAK.jpg,"[247, 88, 139, 191]",FAKE
./datasets/face_forensics/img_data/deepfake/8Y0SKTADWXG0H4DDRN0A.jpg,"[546, 155, 204, 232]",FAKE
./datasets/face_forensics/img_data/deepfake/1LUDY7I4AFDODA0AJ7BF.jpg,"[249, 122, 103, 142]",FAKE
./datasets/face_forensics/img_data/deepfake/48DKUJL50VJ8V752KD8L.jpg,"[208, 64, 65, 84]",FAKE
./datasets/face_forensics/img_data/deepfake/72QESZ9A35SVIV8UKUZQ.jpg,"[581, 141, 194, 245]",FAKE
./datasets/face_forensics/img_data/deepfake/ODHIRHN2EFER4LLEOFE3.jpg,"[267, 94, 129, 171]",FAKE
./datasets/face_forensics/img_data/deepfake/VLDGLBS2FJ7R0HXRRKRQ.jpg,"[486, 160, 316, 424]",FAKE
./datasets/face_forensics/img_data/deepfake/SZM7BZR73HGX2CBHL2HL.jpg,"[830, 162, 112, 141]",FAKE
./datasets/face_forensics/img_data/deepfake/MW4321RU47GEVA6H5612.jpg,"[493, 139, 102, 123]",FAKE
./datasets/face_forensics/img_data/deepfake/NUTSXZ1RKWA1EPZ9G5QB.jpg,"[678, 89, 115, 155]",FAKE
./datasets/face_forensics/img_data/deepfake/4CR0GZ61IKGLPTY2YQCW.jpg,"[220, 90, 144, 182]",FAKE
./datasets/face_forensics/img_data/deepfake/Y9JAFWJTP6QRXI29O1SY.jpg,"[117, 62, 57, 73]",FAKE
./datasets/face_forensics/img_data/deepfake/IC5GY02FEFI7092N4UIL.jpg,"[350, 129, 74, 92]",FAKE
./datasets/face_forensics/img_data/deepfake/MM4GQ51W29OF3MOTGLHM.jpg,"[237, 112, 80, 103]",FAKE
./datasets/face_forensics/img_data/deepfake/QDAGH251MV8TZXLGRK96.jpg,"[804, 173, 292, 369]",FAKE
./datasets/face_forensics/img_data/deepfake/IHCV1LLST950UEOCC0BM.jpg,"[550, 199, 204, 277]",FAKE
./datasets/face_forensics/img_data/deepfake/5IKHW552WO1XG1HXQSST.jpg,"[564, 165, 196, 259]",FAKE
./datasets/face_forensics/img_data/deepfake/XIIK3WNU6FMTCP8FBNE8.jpg,"[246, 46, 187, 231]",FAKE
./datasets/face_forensics/img_data/deepfake/XHYZRD356U8XWHD77GJ2.jpg,"[417, 102, 117, 148]",FAKE
./datasets/face_forensics/img_data/deepfake/I2XKRK41VHVIVX1QT71L.jpg,"[339, 96, 142, 182]",FAKE
./datasets/face_forensics/img_data/deepfake/1NL96V6X0AKE1WWU6R5N.jpg,"[371, 144, 108, 144]",FAKE
./datasets/face_forensics/img_data/deepfake/ZXYASEOUB87L15K0S84L.jpg,"[264, 88, 108, 137]",FAKE
./datasets/face_forensics/img_data/deepfake/JKGPA0257H4BSJBFC2S6.jpg,"[494, 122, 291, 378]",FAKE
./datasets/face_forensics/img_data/deepfake/XEXZLFKV0RA8ENGJJUT1.jpg,"[848, 126, 257, 362]",FAKE
./datasets/face_forensics/img_data/deepfake/VG1C1C7INP6TAW21EBY8.jpg,"[753, 219, 407, 516]",FAKE
./datasets/face_forensics/img_data/deepfake/4UIQRD0JWRWZ1ETFSL2V.jpg,"[271, 96, 95, 115]",FAKE
./datasets/face_forensics/img_data/deepfake/2ZR8WEGHMAUUPHFHMXSV.jpg,"[177, 72, 73, 98]",FAKE
./datasets/face_forensics/img_data/deepfake/I4DHKC0XZBY55ITM9GOZ.jpg,"[338, 130, 62, 93]",FAKE
./datasets/face_forensics/img_data/deepfake/47XBZJ2SC3N7TG5DKGQL.jpg,"[279, 661, 79, 96]",FAKE
./datasets/face_forensics/img_data/deepfake/KYX4TQYX879Z8GYXGMSD.jpg,"[311, 92, 89, 115]",FAKE
./datasets/face_forensics/img_data/deepfake/J0W61H5K26J4TTCUDL1O.jpg,"[189, 79, 110, 141]",FAKE
./datasets/face_forensics/img_data/deepfake/BB67K8EKB5PIHW3JKCTU.jpg,"[515, 139, 317, 424]",FAKE
./datasets/face_forensics/img_data/deepfake/XHY14LZ9YQRXKTUHXE67.jpg,"[543, 133, 211, 287]",FAKE
./datasets/face_forensics/img_data/deepfake/LX152YLJS1I7YHS34ZOB.jpg,"[569, 143, 178, 223]",FAKE
./datasets/face_forensics/img_data/deepfake/BUWTA9LDU8HEIMO5XV3H.jpg,"[252, 87, 102, 132]",FAKE
./datasets/face_forensics/img_data/deepfake/B8NM3KSSZXDL4WN321JL.jpg,"[340, 6, 372, 461]",FAKE
./datasets/face_forensics/img_data/deepfake/196GHLY6OJGSKAYXZOSM.jpg,"[614, 78, 118, 162]",FAKE
./datasets/face_forensics/img_data/deepfake/YDUT6VZ00HFESPSOADXJ.jpg,"[278, 126, 97, 123]",FAKE
./datasets/face_forensics/img_data/deepfake/8GVNFWJS4TWEA1N9XQ9S.jpg,"[237, 126, 85, 116]",FAKE
./datasets/face_forensics/img_data/deepfake/6EVS1M71FO0TYRMWZ2YI.jpg,"[262, 89, 105, 137]",FAKE
./datasets/face_forensics/img_data/deepfake/ND9SNB76OX372URQWVUI.jpg,"[152, 61, 128, 167]",FAKE
./datasets/face_forensics/img_data/deepfake/BU6907BEHNOPL1GWHCQJ.jpg,"[404, 122, 65, 82]",FAKE
./datasets/face_forensics/img_data/deepfake/V5WPVF82GSW7XUAFI379.jpg,"[248, 93, 127, 173]",FAKE
./datasets/face_forensics/img_data/deepfake/DRAYZ7KLC1R9IGTG3HU5.jpg,"[265, 75, 122, 149]",FAKE
./datasets/face_forensics/img_data/deepfake/HL083NIW8NGITDDCJO97.jpg,"[384, 105, 71, 94]",FAKE
./datasets/face_forensics/img_data/deepfake/GSQ8RCGDF26OT9V4VLYN.jpg,"[219, 83, 119, 147]",FAKE
./datasets/face_forensics/img_data/deepfake/MX8TYL53OH3WFQ054YPB.jpg,"[261, 95, 112, 134]",FAKE
./datasets/face_forensics/img_data/deepfake/9N7EYQOM6K6UT8UAC9VF.jpg,"[525, 153, 275, 339]",FAKE
./datasets/face_forensics/img_data/deepfake/8YC05J2HPGQJZMO75ZTD.jpg,"[348, 94, 154, 200]",FAKE
./datasets/face_forensics/img_data/deepfake/HTQL54WP5985E164ZVMB.jpg,"[349, 77, 153, 196]",FAKE
./datasets/face_forensics/img_data/deepfake/MBJRC08SMKIBKXSQ2BG0.jpg,"[428, 115, 70, 93]",FAKE
./datasets/face_forensics/img_data/deepfake/AHAUYNNDF2VA26WQFVX5.jpg,"[171, 167, 138, 176]",FAKE
./datasets/face_forensics/img_data/deepfake/0I7DBQ9D5NWYCWS3FCCE.jpg,"[283, 80, 63, 84]",FAKE
./datasets/face_forensics/img_data/deepfake/8A882VSFOITJOJTSV967.jpg,"[619, 119, 254, 343]",FAKE
./datasets/face_forensics/img_data/deepfake/PRDFN3OCDCDQIR862ZLB.jpg,"[414, 85, 102, 131]",FAKE
./datasets/face_forensics/img_data/deepfake/D11C9ES9V4TW6Y21U4YK.jpg,"[218, 100, 101, 128]",FAKE
./datasets/face_forensics/img_data/deepfake/3FSMWSA5MDRJH6MXID04.jpg,"[573, 86, 111, 136]",FAKE
